2004-01-19,10:44:16.0,50.8,4.6,,,km,ORB,10:44:16.0,50.8,4.6,,,,,,,,,,,,,,,,,,,
2004-10-03,09:46:08.0,50.4,3.48,5,2.5,km,BCSF,,,,,,09:46:08.0,50.4,3.48,5,2.5,,,,,,09:46:07.0,50.55,3.51,2,2.5,2.0,2.5
2004-10-07,19:50:34.0,51.4907,2.8393,,1,km,ORB,19:50:34.0,51.4907,2.8393,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-04-05,18:54:06.0,51.5833,2.8833,,1,km,ORB,18:54:06.0,51.5833,2.8833,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-04-13,18:40:36.0,51.4867,2.8333,,1,km,ORB,18:40:36.0,51.4867,2.8333,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-04-14,06:55:04.0,51.5208,2.8223,,1,km,ORB,06:55:04.0,51.5208,2.8223,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-04-14,08:34:21.0,51.4335,2.0167,,1,km,ORB,08:34:21.0,51.4335,2.0167,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-04-21,22:30:02.0,51.1114,3.5387,,1,km,ORB,22:30:02.0,51.1114,3.5387,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-04-25,17:27:53.0,51.1663,2.603,,1,km,ORB,17:27:53.0,51.1663,2.603,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-18,14:55:04.0,51.4243,2.9442,,1,km,ORB,14:55:04.0,51.4243,2.9442,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-18,18:40:51.0,51.5297,2.8285,,1,km,ORB,18:40:51.0,51.5297,2.8285,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-19,18:01:46.0,52.264,3.6877,,1,km,ORB,18:01:46.0,52.264,3.6877,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-19,19:13:41.0,51.9252,3.382,,1,km,ORB,19:13:41.0,51.9252,3.382,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-19,23:18:41.0,51.7373,3.185,,1,km,ORB,23:18:41.0,51.7373,3.185,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-25,07:10:27.0,51.6433,2.877,,1,km,ORB,07:10:27.0,51.6433,2.877,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-25,14:20:02.0,51.6433,2.877,,1,km,ORB,14:20:02.0,51.6433,2.877,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-25,15:02:25.0,51.6433,2.877,,1,km,ORB,15:02:25.0,51.6433,2.877,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-30,09:10:26.0,51.4558,2.3667,,1,km,ORB,09:10:26.0,51.4558,2.3667,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-05-30,18:18:02.0,51.3977,2.3938,,1,km,ORB,18:18:02.0,51.3977,2.3938,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-07-07,21:45:01.0,51.4895,2.9285,,1,km,ORB,21:45:01.0,51.4895,2.9285,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-07-11,14:22:18.0,51.5072,3.1628,,1,km,ORB,14:22:18.0,51.5072,3.1628,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-07-13,10:00:03.0,51.8483,3.5133,,1,km,ORB,10:00:03.0,51.8483,3.5133,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-07-14,20:47:51.0,51.5033,3.3255,,1,km,ORB,20:47:51.0,51.5033,3.3255,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-07-15,01:24:17.0,51.7613,3.1202,,1,km,ORB,01:24:17.0,51.7613,3.1202,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-08-31,17:32:43.0,51.6653,3.2418,,1,km,ORB,17:32:43.0,51.6653,3.2418,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-08-31,20:25:03.0,51.7742,3.1303,,1,km,ORB,20:25:03.0,51.7742,3.1303,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-09-06,09:02:29.0,51.8677,3.3783,,1,km,ORB,09:02:29.0,51.8677,3.3783,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-09-06,19:32:04.0,51.6934,3.3047,,1,km,ORB,19:32:04.0,51.6934,3.3047,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-09-22,15:17:01.0,51.7867,3.3185,,1,km,ORB,15:17:01.0,51.7867,3.3185,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-10-04,18:30:07.0,51.8833,3.005,,1,km,ORB,18:30:07.0,51.8833,3.005,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-10-05,10:55:03.0,51.8977,3.6838,,1,km,ORB,10:55:03.0,51.8977,3.6838,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-11-22,21:28:40.0,52.2517,2.9037,,1,km,ORB,21:28:40.0,52.2517,2.9037,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-11-30,11:26:07.0,51.45,3.4167,,1,km,ORB,11:26:07.0,51.45,3.4167,,1,,,,,,,,,,,,,,,,1.5,1.9
2005-12-20,15:14:00.0,51.571,3.1082,,1,km,ORB,15:14:00.0,51.571,3.1082,,1,,,,,,,,,,,,,,,,1.5,1.9
